przestrzegać, przestrzec	to warn, to caution	"-am -asz, przestrzegę przestrzeżesz przestrzegł<br />przestrzegać kogoś (accusative) przed czymś (instrumental) - to warn somebody against something<br />see also ""przestrzegać"" for other meaning"
marokański	Moroccan (attr)	
trząść się	to shiver, to tremble (vi)	trzęsę -siesz trząsł trzęśli
księgarnia	bookshop	Gsg: -i
wymowa	pronunciation	dar wyrmowy - eloquence (lit.)
nowoczesny (nowocześniejszy, najnowocześniejszy)	modern (more modern, the most modern)	
Niderlandy	the Netherlands	
farbować, ufarbować	to colour	-buję -bujesz
olśniewający	dazzling, brilliant	
średnik	semicolon	
liczba całkowita	integer, whole number	
kreatywny	creative	
wierzchni	outer, top	wierzchnia warstwa - outer coat<br />wierzchnie okrycie - outerwear
niemowlę, dzidzia	baby, infant	Gsg of dzidzia: -i, Npl of niemowlę: niemowlęta
narta	ski (n)	
wirus	virus	Gsg: -a
roślina	plant	roślina doniczkowa - pot plant<br />roślina ozdobna - ornamental plant<br />roślina lecznica - medicinal plant<br />roślina pnąca - climbing plant, vine
niepowołany	unauthorized; incompetent; undesirable	
budzący	awakening (adj)	
oddanie	devotion, dedication	z oddaniem - devotedly
podniecać, podniecić	to excite, to rouse, to stimulate	-am -asz, -cę -cisz podnieć<br />podniecać się - to get excited/aroused
gracz	player (sports, games)	"e.g. poker player, chess player etc. See ""piłkarz"" for ""football player"""
odbiorca	recipient, addressee	
wskaźnik	indicator, pointer	Gsg: -a
okrągły (okrąglejszy, najokrąglejszy)	round, circular; plump (rounder, roundest)	
lektor	reader, lector	
południowy (płd.)	southern	
rubryka	heading, headline	
żenujący	embarrassing; disconcerting; pathetic	
zamykać na klucz, zamknąć na klucz	to lock	-am -asz, -knę -kniesz
uporczywy	persistent, stubborn, obstinate	uporczywy ból - persistent pain
debata	debate	debata nad (+ instrumental) - debate on...
klawiatura	keyboard	
dopłacać, dopłacić	to pay extra	-am -asz, -cę -cisz
zdobycz (f)	loot, booty, spoils; achievement; prey, kill	
maltański	Maltese (attr, language)	
odsuwać, odsunąć	to move away, to push away, to draw back	-am -asz, -nę -niesz
zajście	incident; conception (~ w ciążę)	zajście w ciążę - conception (pregnancy)
poranny	morning (adj)	
upływać, upłynąć	to pass, to elapse, to go by; to expire, to lapse	-am -asz, -nę -niesz<br />Termin nadsyłania esejów upływa piętnastego sierpnia - The deadline for sending in essays expires on 15th August
odnosić się, odnieść się	to treat; to concern	-szę -sisz, odniosę odniesiesz odniósł odniosła odnieś<br>odnosić się do (+ genitive) - to relate/pertain to...
sfera	sphere	sfera klimatyczna - climatic zone<br />sfera podzwrotnikowa - subtropical zone<br />sfera wpływów - sphere of influence<br />wyższe/niższe sfery - upper/lower classes
złożony	complex, composite, compound	
środowisko	environment, surroundings	środowisko naturalne - the natural environment<br>zanieczyszczenie środowiska - environmental pollution
żądać, zażądać	to demand, to require, to request	-am -asz<br />żądać czegoś od kogoś - to demand something from somebody
bezprawie	lawlessness	
prestiż	prestige	Gsg: -u
celnik, celniczka	customs officer	
szpik	marrow	Gsg: -u<br />szpik kostny - bone marrow<br />zepsuty do szpiku kości - rotten to the core<br />zmarznąć do szpiku kości - be chilled to the marrow
oczywisty	obvious, apparent, evident	
wiadomy	known, well-known	
paznokieć (m)	nail (on finger or toe)	Gsg: paznokcia, Npl: paznokcie, Gpl: paznokci
twórczość	work (artistic)	work as in the act of working and as in the output<br />życie i twórczość - life and work
upokorzenie	humiliation	
deklaracja	declaration	
uchwycić	to grasp, seize, to capture (vp)	-cę -cisz
centrum handlowe	shopping centre	
wątpliwy	questionable, doubtful	
groźny (groźniejszy, najgroźniejszy)	menacing, threatening, dangerous (more menacing, the most menacing)	
więzienie	prison	
wytwór	figment, product	Gsg: wytworu<br />wytwór czyjejś wyobraźni - a figment of somebody's imagination<br />wytwór chorej wyobraźni - the product of a twisted mind
zapobiegawczy	preventive, preemptive	
troszczyć się, zatroszczyć się	to take care (of), to look after, to care (about)	-szczę -szczysz
huta	foundry, mill	huta stali - steelworks<br />huta szkła - glassworks
dramatyczny	dramatic	
żołnierz	soldier	
uzbrajać, uzbroić	to arm	-am -asz, -broje -broisz uzbrój<br />uzbrajać w (+ accusative) - to arm with...<br />uzbrajać się - to arm oneself
zbrojny	armed; military	konflikt zbrojny - armed conflict<br>akcja zbrojna - military action<br>siły zbrojne - armed forces
rogatka	turnpike, tollgate, barrier	
inwestycja	investment	
potomek, potomkini	descendant	Gsg: potomka<br />potomkowie - posterity
piszczeć, pisnąć/zapiszczeć	to squeak, to squeal, to screech	-czę -czysz piszczał, -snę -śniesz / -czę -czysz piszczał<br>nie pisnąć ani słówka - not to breathe a word
gospodarczy, ekonomiczny	economic (adj)	
miejscownik	locative (grammar)	Gsg: -a
armia, wojsko	army	Gsg of armia: -ii
zachwycony	delighted	
gruziński	Georgian (attr, language)	
przekaźnik	relay, transmitter	Gsg: -a
zanik	disappearance, atrophy	Gsg: -u<br>zanik mięśni - muscular dystrophy<br>zanik pamięci - memory loss
pieniężny	monetary, financial, money (adj)	zasoby pieniężne - financial resources<br />kara pieniężna - financial penalty<br />bankowy przekaz pieniężny - bank money order
przedstawiciel, przedstawicielka	representative, spokesman/spokeswoman	
wędka	fishing rod	
nurkowanie	diving	
inauguracja	inauguration	
wypisywać, wypisać	to write out, to make out (e.g. cheque); to discharge (from hospital); to copy	-suję -sujesz, -szę -szesz
zaczepny	aggressive, provocative	
odwołany	cancelled, dismissed	
krucjata, wyprawa krzyżowa	crusade	
steward, stewardesa	steward, stewardess (ship, plane)	
atrament, tusz	ink	Gsg: atramentu, tuszu<br />tusz do rysynków - Indian ink<br />tusz do rzęs - mascara
planować, zaplanować	to plan	-nuję -nujesz
ufny	trusting, trustful	ufny we własne siły - confident in one's ability
Stare Miasto, starówka	Old Town	w Starym Mieście - in (the) Old Town
kondycja	condition, shape, form	być w dobrej kondycji - to be fit/in good shape
ulewać, ulać	to cast, to mould; to pour out	-am -asz, -leję -lejesz<br>pasuje jak ulał - it fits like a glove
techniczny	technical	
flirt	flirtation	Gsg: -u
zsyłać, zesłać	to exile, to banish	-am -asz, -ślę -ślesz
pająk	spider	
zastęp	patrol (scouting)	
Wenecja	Venice	adj: wenecki
lądowanie	landing (after flying)	
wymuszać, wymusić	to extort, to force	-am -asz, wymuszę -sisz wymuś
uprzedni	previous, prior	
pomijać, pominąć	to omit, to pass over, to skip	-am -asz, -nę -niesz
udział	share (e.g. of company, profits); participation; complicity	Gsg: -u<br />brać udział w (+ locative) - to take part in, to participate in
sprzyjać	to favour; to be favourable, to be conducive (vi)	-am -asz<br />sprzyjać komuś/czemuś (dative) - to favour somebody/something<br />Pogoda sprzyja - The weather is favourable
ozdabiać, ozdobić	to decorate, to adorn, to embellish, to ornament	-iam -iasz, -bię -bisz
urządzenie	device, appliance, equipment	urządzenie elektroniczne - electronic device<br>urządzenia - equipment, appliances<br>urządzenie klimatyzacyjne - air-conditioning unit
redukować, zredukować	to reduce, to cut down	-kuję -jesz<br />redukować koszty - to cut costs<br />zredukować się do (+ genitive) - to be reduced to...
głupiec	fool, blockhead, dunderhead	Gsg: głupca
monit	reminder	Gsg: -u<br>monit płatniczy - dunning-letter
narzekać	to complain (vi)	-am -asz<br />narzekać na coś (accusative) - to complain about something
Turcja	Turkey	
dorwać	to grab (vp)	dorwę dorwiesz
zawias	hinge	Gsg: -u<br>wyjąć drzwi z zawiasów - to unhinge a door
zapiekanka	casserole	
ołtarz	altar	Gsg: -a
wąż	snake; hose	GAsg: węża, Dsg: wężowi, Isg: wężem, LVsg: wężu, Npl: węże, Gpl: węży/wężów
odszkodowanie	damages, compensation, indemnity	odszkodowania wojenne - war reparations, war indemnities
kroić, pokroić	to cut, to slice	-oję -oisz<br />kroić na kawałki - to cut into pieces<br />kroić na plasterki - to slice
skala	scale	na dużą skalę - on a large scale<br>skala 1:100000 - a scale of 1:100000
wodospad	waterfall	Gsg: -u
muzułmanin, muzułmanka	Muslim (person)	
żakiet	jacket (for suit, just for women)	Gsg: -u
wielbłąd	camel	
grecki	Greek (attr, language)	
kurzajka	wart	
autostrada	motorway	
trening	training, coaching	Gsg: -u
Chorwat, Chorwatka	Croat (person)	Npl of Chorwat: Chorwaci
wzniesiony	erect, raised, uplifted	
umówiony	agreed [upon], fixed, prearranged	o umówionej godzinie - at the agreed upon hour/time
wibrować	to vibrate (vi)	-ruję -rujesz
wyprowadzać, wyprowadzić	to lead out, to drive out, to bring out	-am -asz, -dzę -dzisz<br />wyprowadzać psa na spacer - to walk the dog
dyskredytować, zdyskredytować	to discredit	-tuję -tujesz
remis	tie, draw	Gsg: -u
poślubiać, poślubić	to marry, to wed	-am -asz, -bię -bisz<br />85-letni aktor poślubił 25-letnią dziewczyną - 85-year-old actor married 25-year-old girl
porcelana	porcelain	
liczny	numerous, countless	
feler	defect; drawback	Gsg: -u
komisja	commission	
zasadność	validity, relevance, legitimacy	
wynagradzać, wynagrodzić	to reward; to pay, to renumerate; to compensate for, to make up for	-am -asz, -dzę -dzisz<br>wynagradzać komuś krzywdę - to make amends to somebody<br>Jak mogę ci to wynagrodzić? - How can I make it up to you?
równowaga	balance, equilibrium	
ciuchy	clothes (colloq.)	plural, Gpl: ciuchów
wciągać, wciągnąć	to pull into; to pull on (e.g. shirt); to breathe in; to engage in; to absorb; to hoist; to note down	-am -asz, -nę -niesz<br />wciągać flagę - to hoist a flag
kość	bone; dice	do szpiku kości - to the bone<br />grać w kości - to play dice
utrzymywać się, utrzymać się	to remain, to stay, to keep; to earn a living; to be alive	-muję -mujesz, -am -asz<br />Z czego się utrzymujesz? - What do you do for a living?
budowla	structure, edifice, building	Gpl: budowli
wąwóz	gorge, ravine	Gsg: wąwozu
przyspieszenie	acceleration, speeding up	
skażać, skazić	to contaminate, to pollute	-am -asz, -żę -zisz skaź
turbina	turbine	
uroda	beauty, good looks	
cera, karnacja	skin, complexion	
obowiązek	duty, obligation, responsibility	Gsg: obowiązku<br />poczuwać się do obowiązku - to have a sense of duty
okrutny	cruel	
kręgosłup	spine, backbone	Gsg: -a
pismo	script; writing; handwriting; letter; magazine	Lsg: piśmie<br />pismo techniczne - lettering<br />na piśmie - in writing<br />Pismo Święte - the Scriptures
wypinać, wypiąć	to stick out (especially part of body)	-am -asz, wypnę -niesz wypiął wypięła wypieli
stalowy	steel (adj)	
perełka	small pearl; pearl, gem (fig.)	
powolny (powolniejszy, najpowolniejszy)	slow, sluggish (slower, slowest)	powolnym krokiem - walking slowly
ożywać, ożyć	to come to life; to come back (about memories)	-am -asz, -żyję -żyjesz
unik	evasion, avoidance, dodge	Gsg: -u<br>zrobić unik przed (+ instrumental) - to dodge...
Afganistan	Afghanistan	Gsg: -u
przydział	assignment; allocation, allowance; ration	Gsg: -u
wycinać, wyciąć	to cut out	-am -asz, wytnę wytniesz wycięła wytnij
lać	to pour, to rain heavily (vi)	leję lejesz<br />leje jak z cebra - it's pouring down [with rain]
estakada	flyover, viaduct	
poduszka	pillow	
zgięty	bent	
dziwić, zdziwić	to surprise, to astonish	-wię -wisz<br />Dziwi mnie, że nie przeczytałeś tej książki - It surprises me that you haven't read this book<br />dziwić się (+ dative) - to be astonished/surprised with...<br />Nie dziwię się tej pomyłce - I'm not surprised by this mistake<br />Czasami sam się dziwię, że wygraliśmy - Sometimes I myself am surprised that we won<br />nie ma się czemu dziwić - no wonder / it comes as no surprise
czek	cheque	Gsg: -u<br />czekiem - by cheque<br />czek na ... zł - a cheque for ... zł<br />czek bez pokrycia - bounced cheque<br />wypisać czek - to write a cheque
złodziej, złodziejka	thief, robber	Npl of złodziej: złodzieje, Gpl: złodziei<br>złodziej samochodów - car thief
ptactwo	birds, fowl	ptactwo domowe - (domestic) fowl<br />dzikie ptactwo - wildfowl<br />ptactwo wodne - waterfowl
zderzać się, zderzyć się	to collide (with), to crash (into)	-am -asz, -rzę -rzysz<br />zderzać się z (+ instrumental) - to collide with...
renowacja	renovation	
demokracja	democracy	
kawałek	bit, piece	Gsg: kawałka<br>na kawałi - in/to pieces<br>w jednym kawałku - in one piece
przekręcać, przekręcić	to turn, to twist (rotate); to twist, to distort	-am -asz, -cę -cisz przekręć
koniak	brandy, cognac	Gsg: -u
nominacja	nomination	
Macedonia	Macedonia	Gsg: -ii
przechwytywać, przechwycić	to intercept, to grab, to seize	-tuję -tujesz, -cę -cisz
żółw	turtle, tortoise	Gsg: żółwia, Npl: żółwie, Gpl: żółwi
Hindus, Hinduska	Indian (person from India)	Npl of Hindus: Hindusi
przemyśliwać, przemyśleć	to think over, to consider	-śliwuję -jesz, -ślę, -ślisz
mata	mat	
przybliżony	approximate, rough	
klaun, klown	clown	Npl: klauny, klowny
gwiazdka	little star, starlet, asterisk; Christmas	prezent na gwiazdkę - Christmas gift
morderstwo, zabójstwo	murder, homicide	
bezradny	helpless	
nagradzać, nagrodzić	to reward; to award	-am -asz, -dzę -dzisz<br />nagradzać kogoś (accusative) za coś (accusative) - to reward somebody for something<br />nagradzać kogoś (accusative) czymś (instrumental) - to award somebody something
harmonia	harmony, concord; melodeon (type of accordion)	Gsg: -ii
praktykant	trainee	Npl: praktykańci
ruda	ore	ruda ołowiu - lead ore<br />ruda żelaza - iron ore
reformować, zreformować	to reform	-muję -mujesz
przeżycie	experience; feeling; survival	
niewidomy	blind; blind person	jest niewidomy - he's blind<br />niewidomi - the blind
przyczepa	trailer	przyczepa kempingowa - caravan
akademik	student's hostel, dorm	Gsg: -a
podpisywać, podpisać	to sign, to put one's signature	-suję -sujesz, -szę -szesz<br />podpisać umowę/kontrakt - to sign an agreement/a contract<br />podpisywać się, podpisać się - to sign, to put one's signature (intransitive)
rentowny	profitable	
rozmaity	various, varied, diverse	
czytywać	to read (vf)	-tuję -tujesz
nocować, przenocować	to spend the night	-cuję -cujesz
szlaban	barrier, bar (e.g. at railway crossing)	Gsg: -a<br />mieć szlaban (na coś) - to be grounded (for something)
wartościowy (wartościowszy, najwartościowszy)	valuable, precious (more valuable, the most valuable)	
